2023-07-30 09:51:27,755 INFO    StreamThr :25464 [internal.py:wandb_internal():86] W&B internal server running at pid: 25464, started at: 2023-07-30 09:51:27.755535
2023-07-30 09:51:43,712 INFO    Thread-16 :25464 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\Users\dhpng\summer_projects\Mario_RL\wandb\run-20230730_095127-u4ggt1ee\files\output.log
2023-07-30 09:51:48,507 DEBUG   HandlerThread:25464 [handler.py:handle_request():144] handle_request: status_report
2023-07-30 09:51:52,632 DEBUG   HandlerThread:25464 [handler.py:handle_request():144] handle_request: stop_status
2023-07-30 09:51:52,633 DEBUG   SenderThread:25464 [sender.py:send_request():396] send_request: stop_status
2023-07-30 09:51:53,805 DEBUG   HandlerThread:25464 [handler.py:handle_request():144] handle_request: status_report
2023-07-30 09:51:58,871 DEBUG   HandlerThread:25464 [handler.py:handle_request():144] handle_request: status_report
2023-07-30 09:51:59,913 INFO    Thread-16 :25464 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\Users\dhpng\summer_projects\Mario_RL\wandb\run-20230730_095127-u4ggt1ee\files\config.yaml
2023-07-30 09:52:04,033 DEBUG   HandlerThread:25464 [handler.py:handle_request():144] handle_request: status_report
2023-07-30 09:52:07,647 DEBUG   HandlerThread:25464 [handler.py:handle_request():144] handle_request: stop_status
2023-07-30 09:52:07,648 DEBUG   SenderThread:25464 [sender.py:send_request():396] send_request: stop_status
2023-07-30 09:52:08,985 DEBUG   SenderThread:25464 [sender.py:send():369] send: exit
2023-07-30 09:52:08,985 INFO    SenderThread:25464 [sender.py:send_exit():574] handling exit code: 255
2023-07-30 09:52:08,987 INFO    SenderThread:25464 [sender.py:send_exit():576] handling runtime: 39
2023-07-30 09:52:08,988 INFO    SenderThread:25464 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-30 09:52:08,989 INFO    SenderThread:25464 [sender.py:send_exit():582] send defer
2023-07-30 09:52:08,990 DEBUG   HandlerThread:25464 [handler.py:handle_request():144] handle_request: defer
2023-07-30 09:52:08,990 INFO    HandlerThread:25464 [handler.py:handle_request_defer():170] handle defer: 0
2023-07-30 09:52:08,990 DEBUG   SenderThread:25464 [sender.py:send_request():396] send_request: defer
2023-07-30 09:52:08,990 INFO    SenderThread:25464 [sender.py:send_request_defer():598] handle sender defer: 0
2023-07-30 09:52:08,990 INFO    SenderThread:25464 [sender.py:transition_state():602] send defer: 1
2023-07-30 09:52:08,990 DEBUG   HandlerThread:25464 [handler.py:handle_request():144] handle_request: defer
2023-07-30 09:52:08,991 INFO    HandlerThread:25464 [handler.py:handle_request_defer():170] handle defer: 1
2023-07-30 09:52:08,991 DEBUG   SenderThread:25464 [sender.py:send_request():396] send_request: defer
2023-07-30 09:52:08,991 INFO    SenderThread:25464 [sender.py:send_request_defer():598] handle sender defer: 1
2023-07-30 09:52:08,991 INFO    SenderThread:25464 [sender.py:transition_state():602] send defer: 2
2023-07-30 09:52:08,991 DEBUG   HandlerThread:25464 [handler.py:handle_request():144] handle_request: defer
2023-07-30 09:52:08,991 INFO    HandlerThread:25464 [handler.py:handle_request_defer():170] handle defer: 2
2023-07-30 09:52:08,992 INFO    HandlerThread:25464 [system_monitor.py:finish():190] Stopping system monitor
2023-07-30 09:52:09,000 DEBUG   SystemMonitor:25464 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-07-30 09:52:09,000 INFO    HandlerThread:25464 [interfaces.py:finish():202] Joined cpu monitor
2023-07-30 09:52:09,001 DEBUG   SystemMonitor:25464 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-07-30 09:52:09,001 INFO    HandlerThread:25464 [interfaces.py:finish():202] Joined disk monitor
2023-07-30 09:52:09,001 DEBUG   SystemMonitor:25464 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-07-30 09:52:09,026 INFO    Thread-16 :25464 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\Users\dhpng\summer_projects\Mario_RL\wandb\run-20230730_095127-u4ggt1ee\files\wandb-summary.json
2023-07-30 09:52:09,072 INFO    HandlerThread:25464 [interfaces.py:finish():202] Joined gpu monitor
2023-07-30 09:52:09,072 INFO    HandlerThread:25464 [interfaces.py:finish():202] Joined memory monitor
2023-07-30 09:52:09,072 INFO    HandlerThread:25464 [interfaces.py:finish():202] Joined network monitor
2023-07-30 09:52:09,072 DEBUG   SenderThread:25464 [sender.py:send_request():396] send_request: defer
2023-07-30 09:52:09,072 INFO    SenderThread:25464 [sender.py:send_request_defer():598] handle sender defer: 2
2023-07-30 09:52:09,072 INFO    SenderThread:25464 [sender.py:transition_state():602] send defer: 3
2023-07-30 09:52:09,072 DEBUG   SenderThread:25464 [sender.py:send():369] send: stats
2023-07-30 09:52:09,073 DEBUG   HandlerThread:25464 [handler.py:handle_request():144] handle_request: defer
2023-07-30 09:52:09,073 INFO    HandlerThread:25464 [handler.py:handle_request_defer():170] handle defer: 3
2023-07-30 09:52:09,073 DEBUG   HandlerThread:25464 [handler.py:handle_request():144] handle_request: status_report
2023-07-30 09:52:09,073 DEBUG   SenderThread:25464 [sender.py:send_request():396] send_request: defer
2023-07-30 09:52:09,073 INFO    SenderThread:25464 [sender.py:send_request_defer():598] handle sender defer: 3
2023-07-30 09:52:09,073 INFO    SenderThread:25464 [sender.py:transition_state():602] send defer: 4
2023-07-30 09:52:09,074 DEBUG   HandlerThread:25464 [handler.py:handle_request():144] handle_request: defer
2023-07-30 09:52:09,074 INFO    HandlerThread:25464 [handler.py:handle_request_defer():170] handle defer: 4
2023-07-30 09:52:09,074 DEBUG   SenderThread:25464 [sender.py:send_request():396] send_request: defer
2023-07-30 09:52:09,074 INFO    SenderThread:25464 [sender.py:send_request_defer():598] handle sender defer: 4
2023-07-30 09:52:09,074 INFO    SenderThread:25464 [sender.py:transition_state():602] send defer: 5
2023-07-30 09:52:09,074 DEBUG   HandlerThread:25464 [handler.py:handle_request():144] handle_request: defer
2023-07-30 09:52:09,074 INFO    HandlerThread:25464 [handler.py:handle_request_defer():170] handle defer: 5
2023-07-30 09:52:09,074 DEBUG   SenderThread:25464 [sender.py:send():369] send: summary
2023-07-30 09:52:09,075 INFO    SenderThread:25464 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-30 09:52:09,075 DEBUG   SenderThread:25464 [sender.py:send_request():396] send_request: defer
2023-07-30 09:52:09,076 INFO    SenderThread:25464 [sender.py:send_request_defer():598] handle sender defer: 5
2023-07-30 09:52:09,076 INFO    SenderThread:25464 [sender.py:transition_state():602] send defer: 6
2023-07-30 09:52:09,076 DEBUG   HandlerThread:25464 [handler.py:handle_request():144] handle_request: defer
2023-07-30 09:52:09,076 INFO    HandlerThread:25464 [handler.py:handle_request_defer():170] handle defer: 6
2023-07-30 09:52:09,076 DEBUG   SenderThread:25464 [sender.py:send_request():396] send_request: defer
2023-07-30 09:52:09,076 INFO    SenderThread:25464 [sender.py:send_request_defer():598] handle sender defer: 6
2023-07-30 09:52:09,076 INFO    SenderThread:25464 [sender.py:transition_state():602] send defer: 7
2023-07-30 09:52:09,076 DEBUG   HandlerThread:25464 [handler.py:handle_request():144] handle_request: status_report
2023-07-30 09:52:09,076 DEBUG   HandlerThread:25464 [handler.py:handle_request():144] handle_request: defer
2023-07-30 09:52:09,076 INFO    HandlerThread:25464 [handler.py:handle_request_defer():170] handle defer: 7
2023-07-30 09:52:09,076 DEBUG   SenderThread:25464 [sender.py:send_request():396] send_request: defer
2023-07-30 09:52:09,076 INFO    SenderThread:25464 [sender.py:send_request_defer():598] handle sender defer: 7
2023-07-30 09:52:10,034 DEBUG   HandlerThread:25464 [handler.py:handle_request():144] handle_request: poll_exit
2023-07-30 09:52:10,035 INFO    Thread-16 :25464 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\Users\dhpng\summer_projects\Mario_RL\wandb\run-20230730_095127-u4ggt1ee\files\wandb-summary.json
2023-07-30 09:52:11,442 INFO    SenderThread:25464 [sender.py:transition_state():602] send defer: 8
2023-07-30 09:52:11,442 DEBUG   SenderThread:25464 [sender.py:send_request():396] send_request: poll_exit
2023-07-30 09:52:11,444 DEBUG   HandlerThread:25464 [handler.py:handle_request():144] handle_request: defer
2023-07-30 09:52:11,444 INFO    HandlerThread:25464 [handler.py:handle_request_defer():170] handle defer: 8
2023-07-30 09:52:11,444 DEBUG   SenderThread:25464 [sender.py:send_request():396] send_request: defer
2023-07-30 09:52:11,444 INFO    SenderThread:25464 [sender.py:send_request_defer():598] handle sender defer: 8
2023-07-30 09:52:11,444 INFO    SenderThread:25464 [job_builder.py:build():232] Attempting to build job artifact
2023-07-30 09:52:11,444 INFO    SenderThread:25464 [job_builder.py:build():256] is repo sourced job
2023-07-30 09:52:11,452 INFO    SenderThread:25464 [job_builder.py:build():297] adding wandb-job metadata file
2023-07-30 09:52:11,457 INFO    SenderThread:25464 [sender.py:transition_state():602] send defer: 9
2023-07-30 09:52:11,457 DEBUG   HandlerThread:25464 [handler.py:handle_request():144] handle_request: defer
2023-07-30 09:52:11,457 DEBUG   SenderThread:25464 [sender.py:send():369] send: artifact
2023-07-30 09:52:11,457 INFO    HandlerThread:25464 [handler.py:handle_request_defer():170] handle defer: 9
2023-07-30 09:52:11,702 ERROR   SenderThread:25464 [internal_api.py:execute():323] 404 response executing GraphQL.
2023-07-30 09:52:11,702 ERROR   SenderThread:25464 [internal_api.py:execute():324] {"errors":[{"message":"failed to find entity cs175","path":["createArtifact"]}],"data":{"createArtifact":null}}
2023-07-30 09:52:11,703 ERROR   SenderThread:25464 [sender.py:send_artifact():1452] send_artifact: failed for artifact "job/job-https___github.com_darrenhoang12_Mario_RL.git_main.py": It appears that you do not have permission to access the requested resource. Please reach out to the project owner to grant you access. If you have the correct permissions, verify that there are no issues with your networking setup.(Error 404: Not Found)
2023-07-30 09:52:11,703 DEBUG   SenderThread:25464 [sender.py:send_request():396] send_request: defer
2023-07-30 09:52:11,703 INFO    SenderThread:25464 [sender.py:send_request_defer():598] handle sender defer: 9
2023-07-30 09:52:11,703 INFO    SenderThread:25464 [dir_watcher.py:finish():359] shutting down directory watcher
2023-07-30 09:52:12,045 INFO    SenderThread:25464 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\Users\dhpng\summer_projects\Mario_RL\wandb\run-20230730_095127-u4ggt1ee\files\output.log
2023-07-30 09:52:12,046 INFO    SenderThread:25464 [dir_watcher.py:finish():389] scan: C:\Users\dhpng\summer_projects\Mario_RL\wandb\run-20230730_095127-u4ggt1ee\files
2023-07-30 09:52:12,046 INFO    SenderThread:25464 [dir_watcher.py:finish():403] scan save: C:\Users\dhpng\summer_projects\Mario_RL\wandb\run-20230730_095127-u4ggt1ee\files\conda-environment.yaml conda-environment.yaml
2023-07-30 09:52:12,047 INFO    SenderThread:25464 [dir_watcher.py:finish():403] scan save: C:\Users\dhpng\summer_projects\Mario_RL\wandb\run-20230730_095127-u4ggt1ee\files\config.yaml config.yaml
2023-07-30 09:52:12,049 INFO    SenderThread:25464 [dir_watcher.py:finish():403] scan save: C:\Users\dhpng\summer_projects\Mario_RL\wandb\run-20230730_095127-u4ggt1ee\files\output.log output.log
2023-07-30 09:52:12,052 INFO    SenderThread:25464 [dir_watcher.py:finish():403] scan save: C:\Users\dhpng\summer_projects\Mario_RL\wandb\run-20230730_095127-u4ggt1ee\files\requirements.txt requirements.txt
2023-07-30 09:52:12,056 INFO    SenderThread:25464 [dir_watcher.py:finish():403] scan save: C:\Users\dhpng\summer_projects\Mario_RL\wandb\run-20230730_095127-u4ggt1ee\files\wandb-metadata.json wandb-metadata.json
2023-07-30 09:52:12,057 INFO    SenderThread:25464 [dir_watcher.py:finish():403] scan save: C:\Users\dhpng\summer_projects\Mario_RL\wandb\run-20230730_095127-u4ggt1ee\files\wandb-summary.json wandb-summary.json
2023-07-30 09:52:12,060 INFO    SenderThread:25464 [sender.py:transition_state():602] send defer: 10
2023-07-30 09:52:12,060 DEBUG   HandlerThread:25464 [handler.py:handle_request():144] handle_request: defer
2023-07-30 09:52:12,062 INFO    HandlerThread:25464 [handler.py:handle_request_defer():170] handle defer: 10
2023-07-30 09:52:12,063 DEBUG   SenderThread:25464 [sender.py:send_request():396] send_request: defer
2023-07-30 09:52:12,063 INFO    SenderThread:25464 [sender.py:send_request_defer():598] handle sender defer: 10
2023-07-30 09:52:12,063 INFO    SenderThread:25464 [file_pusher.py:finish():159] shutting down file pusher
2023-07-30 09:52:12,128 ERROR   Thread-15 (_thread_body):25464 [step_upload.py:_handle_event():200] Failed to upload file: C:\Users\dhpng\summer_projects\Mario_RL\wandb\run-20230730_095127-u4ggt1ee\files\conda-environment.yaml
Traceback (most recent call last):
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\apis\normalize.py", line 41, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\sdk\internal\internal_api.py", line 1896, in upload_urls
    run_obj = query_result["model"]["bucket"]
              ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
TypeError: 'NoneType' object is not subscriptable

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\concurrent\futures\thread.py", line 58, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\filesync\step_upload.py", line 288, in run_and_notify
    self._do_upload_sync(event)
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\filesync\step_upload.py", line 330, in _do_upload_sync
    job.run()
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\filesync\upload_job.py", line 57, in run
    self.push()
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\filesync\upload_job.py", line 108, in push
    _, upload_headers, result = self._api.upload_urls(project, [self.save_name])
                                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\apis\normalize.py", line 87, in wrapper
    raise CommError(message, err).with_traceback(sys.exc_info()[2])
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\apis\normalize.py", line 41, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\sdk\internal\internal_api.py", line 1896, in upload_urls
    run_obj = query_result["model"]["bucket"]
              ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
wandb.errors.CommError: 'NoneType' object is not subscriptable
2023-07-30 09:52:12,136 ERROR   Thread-15 (_thread_body):25464 [step_upload.py:_handle_event():200] Failed to upload file: C:\Users\dhpng\summer_projects\Mario_RL\wandb\run-20230730_095127-u4ggt1ee\files\config.yaml
Traceback (most recent call last):
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\apis\normalize.py", line 41, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\sdk\internal\internal_api.py", line 1896, in upload_urls
    run_obj = query_result["model"]["bucket"]
              ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
TypeError: 'NoneType' object is not subscriptable

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\concurrent\futures\thread.py", line 58, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\filesync\step_upload.py", line 288, in run_and_notify
    self._do_upload_sync(event)
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\filesync\step_upload.py", line 330, in _do_upload_sync
    job.run()
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\filesync\upload_job.py", line 57, in run
    self.push()
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\filesync\upload_job.py", line 108, in push
    _, upload_headers, result = self._api.upload_urls(project, [self.save_name])
                                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\apis\normalize.py", line 87, in wrapper
    raise CommError(message, err).with_traceback(sys.exc_info()[2])
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\apis\normalize.py", line 41, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\sdk\internal\internal_api.py", line 1896, in upload_urls
    run_obj = query_result["model"]["bucket"]
              ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
wandb.errors.CommError: 'NoneType' object is not subscriptable
2023-07-30 09:52:12,767 ERROR   Thread-15 (_thread_body):25464 [step_upload.py:_handle_event():200] Failed to upload file: C:\Users\dhpng\summer_projects\Mario_RL\wandb\run-20230730_095127-u4ggt1ee\files\requirements.txt
Traceback (most recent call last):
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\apis\normalize.py", line 41, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\sdk\internal\internal_api.py", line 1896, in upload_urls
    run_obj = query_result["model"]["bucket"]
              ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
TypeError: 'NoneType' object is not subscriptable

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\concurrent\futures\thread.py", line 58, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\filesync\step_upload.py", line 288, in run_and_notify
    self._do_upload_sync(event)
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\filesync\step_upload.py", line 330, in _do_upload_sync
    job.run()
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\filesync\upload_job.py", line 57, in run
    self.push()
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\filesync\upload_job.py", line 108, in push
    _, upload_headers, result = self._api.upload_urls(project, [self.save_name])
                                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\apis\normalize.py", line 87, in wrapper
    raise CommError(message, err).with_traceback(sys.exc_info()[2])
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\apis\normalize.py", line 41, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\sdk\internal\internal_api.py", line 1896, in upload_urls
    run_obj = query_result["model"]["bucket"]
              ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
wandb.errors.CommError: 'NoneType' object is not subscriptable
2023-07-30 09:52:12,771 ERROR   Thread-15 (_thread_body):25464 [step_upload.py:_handle_event():200] Failed to upload file: C:\Users\dhpng\summer_projects\Mario_RL\wandb\run-20230730_095127-u4ggt1ee\files\output.log
Traceback (most recent call last):
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\apis\normalize.py", line 41, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\dhpng\anaconda3\envs\mario_gpu\Lib\site-packages\wandb\sdk\internal\internal_api.py", line 1896, in upload_urls
    run_obj = query_result["model"]["bucket"]
